Index,Height(Inches),Weight(Pounds),Weight(Kg),Height(Meters)
584,69.88828,136.7205,62.0047619,1.775162312
585,65.15319,115.0153,52.16113379,1.654891026
586,69.40907,132.6366,60.15265306,1.762990378
587,68.50874,143.1323,64.91260771,1.740121996
588,65.71552,134.7422,61.1075737,1.669174208
589,63.98308,122.6246,55.61206349,1.625170232
590,70.07685,153.5634,69.64326531,1.77995199
591,68.42542,126.289,57.2739229,1.738005668
592,68.23665,134.7206,61.09777778,1.73321091
593,67.82856,134.5987,61.04249433,1.722845424
594,66.31277,118.3945,53.69365079,1.684344358
595,69.75128,121.2997,55.01120181,1.771682512
596,65.70901,132.2844,59.99292517,1.669008854
597,66.88227,139.0617,63.06653061,1.698809658
598,67.2791,110.698,50.2031746,1.70888914
599,70.63357,154.1073,69.88993197,1.794092678
600,69.9377,124.1592,56.30802721,1.77641758
601,65.87671,134.5173,61.00557823,1.673268434
602,72.44694,138.2622,62.70394558,1.840152276
603,70.07052,149.0801,67.61002268,1.779791208
604,67.68486,127.0075,57.59977324,1.719195444
605,66.1151,117.8222,53.43410431,1.67932354
606,69.94355,148.9096,67.53269841,1.77656617
607,68.24317,128.2151,58.14743764,1.733376518
608,68.80144,129.6944,58.818322,1.747556576
609,66.61818,125.5674,56.94666667,1.692101772
610,70.18701,128.7947,58.41029478,1.782750054
611,65.58971,124.187,56.32063492,1.665978634
612,68.69566,151.4167,68.66970522,1.744869764
613,64.88639,106.9803,48.51714286,1.648114306
614,69.81993,145.6221,66.04176871,1.773426222
615,66.33962,121.5926,55.14403628,1.685026348
616,70.4434,130.9386,59.38258503,1.78926236
617,69.99163,135.6203,61.50580499,1.777787402
618,70.13617,123.9315,56.2047619,1.781458718
619,67.1793,131.9955,59.86190476,1.70635422
620,68.2034,117.484,53.28072562,1.73236636
621,67.76121,129.6577,58.801678,1.721134734
622,64.79753,122.3706,55.49687075,1.645857262
623,66.47871,114.5867,51.96675737,1.688559234
624,66.98337,116.5401,52.85265306,1.701377598
625,65.69991,139.4307,63.23387755,1.668777714
626,66.82705,123.4822,56.00099773,1.69740707
627,66.35141,132.5492,60.11301587,1.685325814
628,70.13491,143.4013,65.03460317,1.781426714
629,70.11565,132.9429,60.29156463,1.78093751
630,64.56145,98.8972,44.85133787,1.63986083
631,68.15724,122.4342,55.52571429,1.731193896
632,67.1475,104.6767,47.4724263,1.7055465
633,70.88927,142.7847,64.75496599,1.800587458
634,68.16218,130.9283,59.37791383,1.731319372
635,71.19657,143.827,65.2276644,1.808392878
636,67.92444,142.2832,64.52752834,1.725280776
637,65.30204,107.9441,48.95424036,1.658671816
638,66.40756,105.6891,47.93156463,1.686752024
639,71.30647,125.4007,56.87106576,1.811184338
640,69.05997,106.4195,48.26281179,1.754123238
641,65.95442,118.5371,53.758322,1.675242268
642,69.63776,136.7836,62.03337868,1.768799104
643,71.10495,145.9328,66.18267574,1.80606573
644,66.21851,129.637,58.79229025,1.681950154
645,66.13469,108.4955,49.20430839,1.679821126
646,67.7851,121.2537,54.99034014,1.72174154
647,66.67737,135.7399,61.56004535,1.693605198
648,69.99408,137.5026,62.35945578,1.777849632
649,71.1441,124.0052,56.23818594,1.80706014
650,68.63927,128.8613,58.44049887,1.743437458
651,69.08548,133.6811,60.62634921,1.754771192
652,67.97389,106.5185,48.30770975,1.726536806
653,65.94809,113.0398,51.26521542,1.675081486
654,66.02102,125.9639,57.12648526,1.676933908
655,71.23576,140.2945,63.62562358,1.809388304
656,67.52674,143.229,64.95646259,1.715179196
657,71.06935,145.8063,66.12530612,1.80516149
658,68.27178,128.1697,58.12684807,1.734103212
659,67.31932,134.1839,60.85437642,1.709910728
660,68.98848,140.2166,63.59029478,1.752307392
661,68.404,146.3453,66.36975057,1.7374616
662,67.092,132.0784,59.89950113,1.7041368
663,66.76866,122.13,55.3877551,1.695923964
664,65.64636,131.4693,59.62326531,1.667417544
665,65.34105,129.5167,58.73773243,1.65966267
666,68.18299,125.7451,57.02725624,1.731847946
667,70.65924,153.1384,69.45052154,1.794744696
668,65.94401,124.5559,56.48793651,1.674977854
669,69.62792,134.8225,61.14399093,1.768549168
670,68.29965,115.3877,52.33002268,1.73481111
671,70.06075,117.9618,53.49741497,1.77954305
672,68.43602,124.5647,56.49192744,1.738274908
673,69.27012,134.4043,60.95433107,1.759461048
674,67.70511,129.3092,58.64362812,1.719709794
675,70.89315,133.1423,60.38199546,1.80068601
676,70.54313,147.3609,66.83034014,1.791795502
677,71.58086,155.0132,70.30077098,1.818153844
678,68.42301,126.2905,57.27460317,1.737944454
679,69.35781,134.4605,60.97981859,1.761688374
680,70.445,134.0296,60.78439909,1.789303
681,67.38153,128.9248,58.46929705,1.711490862
682,67.50767,123.0543,55.80693878,1.714694818
683,68.52054,112.1788,50.87473923,1.740421716
684,66.80858,111.7443,50.67768707,1.696937932
685,72.38532,148.4615,67.32947846,1.838587128
686,68.51642,136.7459,62.01628118,1.740317068
687,70.79791,133.2068,60.41124717,1.798266914
688,66.21905,116.8855,53.00929705,1.68196387
689,68.31167,124.8542,56.62321995,1.735116418
690,67.1715,121.5809,55.13873016,1.7061561
691,67.7714,123.197,55.87165533,1.72139356
692,67.47328,137.1255,62.18843537,1.713821312
693,67.77463,121.4941,55.09936508,1.721475602
694,69.20099,150.9398,68.45342404,1.757705146
695,70.04297,142.3009,64.53555556,1.779091438
696,70.56979,134.7527,61.1123356,1.792472666
697,66.45379,133.5585,60.5707483,1.687926266
698,67.68132,136.0895,61.7185941,1.719105528
699,65.75638,95.20216,43.17558277,1.670212052
700,69.3549,119.7404,54.30403628,1.76161446
701,70.5902,152.9146,69.34902494,1.79299108
702,67.27626,140.1991,63.58235828,1.708817004
703,68.48853,145.2503,65.87315193,1.739608662
704,67.02188,119.4855,54.18843537,1.702355752
705,65.77613,123.512,56.01451247,1.670713702
706,65.96579,110.6754,50.19292517,1.675531066
707,68.18868,111.4951,50.5646712,1.731992472
708,72.08595,139.4849,63.25845805,1.83098313
709,66.85358,133.088,60.35736961,1.698080932
710,69.10929,133.5196,60.55310658,1.755375966
711,64.5909,112.7698,51.14276644,1.64060886
712,67.03849,124.7975,56.59750567,1.702777646
713,68.99156,123.4224,55.97387755,1.752385624
714,70.59872,142.0921,64.44086168,1.793207488
715,70.08988,116.2814,52.7353288,1.780282952
716,65.6844,131.1256,59.46739229,1.66838376
717,67.0982,131.2493,59.52349206,1.70429428
718,66.03932,127.2422,57.70621315,1.677398728
719,69.26423,122.4523,55.5339229,1.759311442
720,66.61351,115.2431,52.26444444,1.691983154
721,68.11738,126.9532,57.57514739,1.730181452
722,69.73059,143.4439,65.0539229,1.771156986
723,64.02042,125.377,56.86031746,1.626118668
724,66.23753,109.0095,49.43741497,1.682433262
725,72.46761,139.2411,63.14789116,1.840677294
726,66.21938,102.182,46.34104308,1.681972252
727,71.2978,144.3898,65.48290249,1.81096412
728,63.1255,83.08527,37.68039456,1.6033877
729,70.93034,145.3938,65.93823129,1.801630636
730,68.25489,134.9267,61.19124717,1.733674206
731,64.78014,134.678,61.07845805,1.645415556
732,65.42982,111.4963,50.56521542,1.661917428
733,68.91361,119.7951,54.32884354,1.750405694
734,64.96937,95.70426,43.40329252,1.650221998
735,66.15237,117.159,53.13333333,1.680270198
736,65.98386,127.2356,57.70321995,1.675990044
737,69.2435,144.9205,65.72358277,1.7587849
738,68.31982,122.8464,55.71265306,1.735323428
739,70.11607,134.19,60.85714286,1.780948178
740,68.63521,124.9776,56.67918367,1.743334334
741,67.74289,135.8441,61.60730159,1.720669406
742,64.58641,120.8222,54.79464853,1.640494814
743,64.66165,125.0174,56.69723356,1.64240591
744,65.90771,133.5474,60.56571429,1.674055834
745,65.77649,124.5583,56.48902494,1.670722846
746,67.1506,135.9691,61.66399093,1.70562524
747,72.24339,143.5738,65.11283447,1.834982106
748,68.73199,130.5725,59.21655329,1.745792546
749,67.57019,127.192,57.68344671,1.716282826
750,70.36234,141.2372,64.05315193,1.787203436
751,63.62233,107.4236,48.71818594,1.616007182
752,66.20711,122.3234,55.47546485,1.681660594
753,66.22114,111.6055,50.61473923,1.682016956
754,70.0722,137.8915,62.53582766,1.77983388
755,69.6563,142.8742,64.79555556,1.76927002
756,66.25043,114.4349,51.89791383,1.682760922
757,68.0704,128.2736,58.17396825,1.72898816
758,67.14808,134.5725,61.03061224,1.705561232
759,68.76609,140.1034,63.53895692,1.746658686
760,68.12075,121.977,55.31836735,1.73026705
761,65.72987,111.4248,50.53278912,1.669538698
762,69.17439,135.0756,61.25877551,1.757029506
763,70.36351,132.9826,60.30956916,1.787233154
764,70.78557,117.7566,53.40435374,1.797953478
765,70.88083,134.9877,61.21891156,1.800373082
766,66.62148,151.6121,68.758322,1.692185592
767,69.9829,128.9287,58.47106576,1.77756566
768,66.92866,120.1575,54.49319728,1.699987964
769,71.45806,125.6007,56.96176871,1.815034724
770,69.66344,127.8292,57.9724263,1.769451376
771,69.30943,136.1354,61.73941043,1.760459522
772,66.59775,116.2841,52.73655329,1.69158285
773,64.20209,127.0777,57.63160998,1.630733086
774,68.23051,125.7165,57.01428571,1.733054954
775,70.09021,121.0749,54.9092517,1.780291334
776,70.9755,122.7382,55.66358277,1.8027777
777,64.93134,119.4545,54.17437642,1.649256036
778,66.90106,132.9048,60.27428571,1.699286924
779,69.19803,132.8687,60.25791383,1.757629962
780,68.4149,124.3486,56.3939229,1.73773846
781,66.3163,132.2198,59.96362812,1.68443402
782,72.13467,142.804,64.76371882,1.832220618
783,65.74613,129.605,58.77777778,1.669951702
784,69.96677,128.5326,58.29142857,1.777155958
785,65.11417,112.9919,51.24349206,1.653899918
786,67.43294,122.0795,55.36485261,1.712796676
787,66.39785,118.396,53.69433107,1.68650539
788,67.18769,130.1299,59.01582766,1.706567326
789,67.68597,111.6824,50.64961451,1.719223638
790,67.77469,142.2452,64.51029478,1.721477126
791,63.62937,122.6049,55.60312925,1.616185998
792,66.447,122.8198,55.70058957,1.6877538
793,71.9233,119.1123,54.01918367,1.82685182
794,67.92214,139.4335,63.23514739,1.725222356
795,68.01143,141.3353,64.09764172,1.727490322
796,67.76524,119.787,54.32517007,1.721237096
797,69.19791,136.326,61.82585034,1.757626914
798,67.00109,118.4099,53.70063492,1.701827686
799,67.09659,137.692,62.44535147,1.704253386
800,69.85144,129.078,58.53877551,1.774226576
801,67.42782,123.4642,55.99283447,1.712666628
802,68.1104,115.4311,52.34970522,1.73000416
803,68.29433,129.931,58.92562358,1.734675982
804,69.45176,135.9563,61.65818594,1.764074704
805,69.08219,127.8134,57.96526077,1.754687626
806,70.91753,139.1014,63.08453515,1.801305262
807,64.20566,109.2132,49.52979592,1.630823764
808,71.10315,124.6154,56.51492063,1.80602001
809,72.08523,136.221,61.77823129,1.830964842
810,66.15119,120.4722,54.63591837,1.680240226
811,67.52898,116.1659,52.68294785,1.715236092
812,67.17586,115.5093,52.38517007,1.706266844
813,72.92955,141.9961,64.39732426,1.85241057
814,65.54112,135.4869,61.44530612,1.664744448
815,69.08487,135.1305,61.28367347,1.754755698
816,65.28991,108.2494,49.09269841,1.658363714
817,68.53447,125.1277,56.74725624,1.740775538
818,71.32802,142.8947,64.80485261,1.811731708
819,66.88095,128.2978,58.18494331,1.69877613
820,67.91196,128.268,58.17142857,1.724963784
821,67.00238,103.5665,46.96893424,1.701860452
822,68.27584,156.1069,70.79678005,1.734206336
823,66.20276,104.9661,47.60367347,1.681550104
824,64.24214,121.6365,55.16394558,1.631750356
825,67.43738,132.0066,59.86693878,1.712909452
826,64.50081,118.4079,53.69972789,1.638320574
827,68.89607,135.3898,61.40126984,1.749960178
828,70.32908,140.6633,63.79287982,1.786358632
829,64.31742,111.6703,50.64412698,1.633662468
830,67.11253,128.0328,58.0647619,1.704658262
831,68.01206,130.4737,59.17174603,1.727506324
832,68.25267,128.2127,58.14634921,1.733617818
833,67.76873,142.8202,64.77106576,1.721325742
834,67.44291,123.0804,55.81877551,1.713049914
835,65.73581,117.8771,53.45900227,1.669689574
836,69.64372,130.9274,59.37750567,1.768950488
837,71.92818,129.1735,58.58208617,1.826975772
838,69.39435,144.5784,65.56843537,1.76261649
839,67.14717,115.8635,52.54580499,1.705538118
840,69.1469,116.5322,52.84907029,1.75633126
841,66.90594,141.9947,64.39668934,1.699410876
842,67.838,132.1304,59.9230839,1.7230852
843,68.09614,135.2607,61.34272109,1.729641956
844,66.14093,127.0684,57.62739229,1.679979622
845,71.16386,129.844,58.8861678,1.807562044
846,67.55757,134.5066,61.00072562,1.715962278
847,70.01279,121.3609,55.03895692,1.778324866
848,72.56431,143.1486,64.92,1.843133474
849,66.60224,124.7741,56.58689342,1.691696896
850,68.51802,120.1546,54.49188209,1.740357708
851,66.34638,139.4163,63.22734694,1.685198052
852,69.02692,131.6743,59.71623583,1.753283768
853,69.12446,131.07,59.44217687,1.755761284
854,68.24578,129.8914,58.9076644,1.733442812
855,68.4869,123.344,55.938322,1.73956726
856,70.68261,137.5314,62.37251701,1.795338294
857,70.35969,136.8886,62.08099773,1.787136126
858,67.62401,118.4024,53.69723356,1.717649854
859,69.4463,116.2441,52.7184127,1.76393602
860,67.92486,124.8433,56.61827664,1.725291444
861,68.39347,120.9809,54.86662132,1.737194138
862,66.31812,105.1208,47.6738322,1.684480248
863,71.22882,145.4377,65.95814059,1.809212028
864,65.29169,108.1912,49.06630385,1.658408926
865,66.00287,130.3778,59.12825397,1.676472898
866,67.61775,117.5157,53.29510204,1.71749085
867,69.10276,135.8762,61.62185941,1.755210104
868,68.99743,127.5126,57.82884354,1.752534722
869,69.07531,151.3998,68.66204082,1.754512874
870,68.34086,112.4799,51.01129252,1.735857844
871,71.68196,156.7554,71.09088435,1.820721784
872,68.77664,138.2098,62.68018141,1.746926656
873,66.18191,109.5685,49.69092971,1.681020514
874,72.37092,139.9742,63.48036281,1.838221368
875,66.85155,124.5873,56.50217687,1.69802937
876,65.75688,130.5023,59.18471655,1.670224752
877,69.69245,151.0783,68.51623583,1.77018823
878,66.27915,108.7722,49.32979592,1.68349041
879,66.47752,105.9927,48.0692517,1.688529008
880,68.71912,143.4301,65.0476644,1.745465648
881,68.29244,114.7434,52.03782313,1.734627976
882,67.66696,123.7736,56.13315193,1.718740784
883,71.29885,139.4769,63.25482993,1.81099079
884,67.07369,115.8201,52.52612245,1.703671726
885,70.68048,146.5682,66.470839,1.795284192
886,71.40114,153.9993,69.84095238,1.813588956
887,71.00392,137.5899,62.39904762,1.803499568
888,66.2799,125.9287,57.11052154,1.68350946
889,68.05383,139.6939,63.35324263,1.728567282
890,64.16346,126.3585,57.30544218,1.629751884
891,66.87966,113.9307,51.6692517,1.698743364
892,70.52968,129.7605,58.84829932,1.791453872
893,65.45595,116.1925,52.69501134,1.66258113
894,69.11331,139.1294,63.09723356,1.755478074
895,67.94221,126.9815,57.58798186,1.725732134
896,67.2132,125.8352,57.06811791,1.70721528
897,67.6372,113.524,51.48480726,1.71798488
898,70.09365,123.2372,55.88988662,1.78037871
899,64.41354,123.0554,55.80743764,1.636103916
900,69.77698,128.133,58.11020408,1.772335292
901,66.58181,127.9357,58.02072562,1.691177974
902,68.14995,110.4678,50.09877551,1.73100873
903,66.18165,127.9364,58.02104308,1.68101391
904,66.79412,118.1678,53.590839,1.696570648
905,67.1657,129.7243,58.83188209,1.70600878
906,68.01904,130.6094,59.23328798,1.727683616
907,66.95837,105.0414,47.63782313,1.700742598
908,68.70397,122.6299,55.61446712,1.745080838
909,69.68057,138.3259,62.73283447,1.769886478
910,66.52793,107.7381,48.86081633,1.689809422
911,66.46981,141.4417,64.14589569,1.688333174
912,71.44643,153.6966,69.70367347,1.814739322
913,66.62648,134.5551,61.02272109,1.692312592
914,64.01015,109.6593,49.73210884,1.62585781
915,65.03312,117.2029,53.15324263,1.651841248
916,66.77216,124.2843,56.3647619,1.696012864
917,68.91932,125.2193,56.78879819,1.750550728
918,71.22926,133.2256,60.41977324,1.809223204
919,71.10332,122.6042,55.60281179,1.806024328
920,69.80699,134.8652,61.16335601,1.773097546
921,67.09127,111.4506,50.5444898,1.704118258
922,67.27958,116.8458,52.99129252,1.708901332
923,71.86593,143.1527,64.92185941,1.825394622
924,67.20197,99.92383,45.31692971,1.706930038
925,68.44108,127.9232,58.01505669,1.738403432
926,67.20278,136.658,61.97641723,1.706950612
927,69.36588,145.3947,65.93863946,1.761893352
928,69.0416,126.6818,57.45206349,1.75365664
929,65.9056,128.1983,58.13981859,1.67400224
930,66.44766,122.8328,55.70648526,1.687770564
931,66.08009,133.2571,60.43405896,1.678434286
932,69.35367,116.7606,52.95265306,1.761583218
933,70.83359,144.0455,65.32675737,1.799173186
934,67.664,132.5153,60.09764172,1.7186656
935,65.30966,123.9832,56.22820862,1.658865364
936,66.66817,113.1423,51.31170068,1.693371518
937,66.93271,123.9512,56.21369615,1.700090834
938,67.73938,133.9787,60.76131519,1.720580252
939,64.27722,128.1519,58.11877551,1.632641388
940,66.83442,121.2878,55.00580499,1.697594268
941,65.89728,122.7107,55.65111111,1.673790912
942,67.6564,125.4136,56.8769161,1.71847256
943,68.68966,124.8761,56.63315193,1.744717364
944,66.08003,116.5903,52.8754195,1.678432762
945,66.91344,129.889,58.90657596,1.699601376
946,69.48392,123.889,56.18548753,1.764891568
947,68.60001,137.6571,62.42952381,1.742440254
948,69.21225,130.8805,59.35623583,1.75799115
949,67.63342,141.9706,64.38575964,1.717888868
950,65.73405,125.7334,57.02195011,1.66964487
951,66.09947,104.4108,47.35183673,1.678926538
952,67.65293,117.0685,53.09229025,1.718384422
953,67.59619,131.7669,59.75823129,1.716943226
954,69.57859,125.4738,56.90421769,1.767296186
955,66.08879,129.5734,58.76344671,1.678655266
956,70.08026,130.1053,59.0046712,1.780038604
957,65.00956,131.9305,59.8324263,1.651242824
958,69.16464,142.4645,64.60975057,1.756781856
959,69.61276,127.6431,57.88802721,1.768164104
960,71.48367,153.3153,69.5307483,1.815685218
961,69.47413,126.7609,57.48793651,1.764642902
962,69.0027,114.0258,51.71238095,1.75266858
963,69.5581,133.9684,60.75664399,1.76677574
964,68.63746,127.5869,57.86253968,1.743391484
965,67.20262,126.4859,57.36321995,1.706946548
966,66.07614,120.7651,54.76875283,1.678333956
967,66.18342,126.6479,57.43668934,1.681058868
968,70.80778,133.0747,60.35133787,1.798517612
969,67.158,125.9649,57.12693878,1.7058132
970,65.2973,121.3206,55.02068027,1.65855142
